gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
2700038G22Rik	45.22984	-0.3327023	0.23130619	0.08938756	0.1470632
2700046A07Rik	2.133856	-0.315031	0.66550791	0.2946195	0.409705
2700049A03Rik	554.7174	0.1273561	0.07258602	0.07365099	0.1236359
2700054A10Rik	76.35572	-0.2202703	0.17325616	0.1612396	0.2470466
2700062C07Rik	231.9922	-0.02954098	0.10378645	0.7678163	0.8420929
2700068H02Rik	1.607569	0.05238123	0.59997081	0.846179	0.8926125
2700089I24Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
2700097O09Rik	1282.591	-0.8626631	0.06782596	2.347889e-38	2.103929e-37
2700099C18Rik	278.418	-0.3794853	0.09578399	4.416542e-05	0.0001112542
2810001A02Rik	1081.174	-0.5037376	0.06458244	2.661299e-15	1.19524e-14
2810001G20Rik	66.64172	0.5353502	0.19528325	0.001973976	0.004259926
2810002D19Rik	151.9391	-0.1736343	0.1336064	0.1676141	0.2553166
2810004N23Rik	1636.642	0.02759604	0.04743343	0.5574821	0.6702313
2810013P06Rik	176.0373	1.921624	0.14376757	1.271139e-41	1.224064e-40
2810021J22Rik	198.0255	-0.1073977	0.11810668	0.3404204	0.4595476
2810025M15Rik	578.4388	-1.264342	0.07579208	4.463273e-64	6.530739e-63
2810029C07Rik	14.44852	0.09519074	0.32213585	0.6845256	0.7752531
2810030D12Rik	20.9356	0.9756654	0.40771363	0.0009162647	0.002053539
2810032G03Rik	0.7651339	0.2954175	0.91313758	0.3398587	0.4590293
2810039B14Rik	1.109705	0.05828586	0.67207191	0.8319445	0.8837832
2810047C21Rik1	47.86879	-0.1037926	0.26135021	0.6234051	0.7260554
2810403D21Rik	3.99498	-0.1040094	0.48410442	0.6910044	0.7806554
2810405F15Rik	0.3776437	0.1996037	0.96716434	0.4851381	NA
2810405F17Rik	33.57073	2.487993	0.34107124	2.06807e-14	8.898994e-14
2810407A14Rik	0.6816046	-0.0517543	0.79176946	0.8517019	0.8960921
2810408A11Rik	193.0167	0.05601871	0.11178352	0.6011648	0.7085083
2810408B13Rik	31.42892	-0.2618724	0.26482649	0.2201723	0.322457
2810408I11Rik	87.91759	-0.3905924	0.17093826	0.01206222	0.02343316
2810414N06Rik	24.28309	0.8070036	0.35424902	0.002129877	0.00457866
2810425M01Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
2810429I04Rik	10.81054	-0.05446699	0.36603305	0.8234942	0.8782641
2810433D01Rik	0.4933997	-0.1452476	0.86143687	0.6087113	NA
2810449D17Rik	6.112095	-5.180881	1.1775767	2.959793e-07	8.760987e-07
2810454H06Rik	33.91293	2.772006	0.3589683	5.999118e-16	2.763449e-15
2810459M11Rik	51.18029	1.34868	0.2541246	3.004847e-09	1.00434e-08
2900005J15Rik	68.4406	1.230341	0.23703707	4.873946e-09	1.609267e-08
2900009J06Rik	13.30596	-0.9878641	0.51441114	0.003420942	0.007170433
2900024J01Rik	2.570657	0.7061321	0.90613414	0.07007079	0.1182606
2900026A02Rik	2879.974	0.06312188	0.04064385	0.1181341	0.1887621
2900041M22Rik	7.256571	-0.1997074	0.46398453	0.4508266	0.5709123
2900052L18Rik	122.5619	0.8671547	0.16329317	6.074849e-09	1.995884e-08
2900052N01Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
2900057B20Rik	0.2581947	0.001997173	0.94492205	0.9939593	NA
2900060B14Rik	6.260696	-0.2151266	0.43762406	0.4114086	0.5328028
2900060L22Rik	3.597818	0.3156078	0.61945812	0.2859129	0.3999836
2900060N12Rik	1.735481	0.8786543	1.22183518	0.05148215	0.08932083
2900076A07Rik	31.47961	-0.1683475	0.25231329	0.4162448	0.5374478
2900079G21Rik	1.086059	0.5175146	0.96381764	0.148551	0.2307218
2900089D17Rik	5.665043	0.2481344	0.46134328	0.3542479	0.4736611
2900093K20Rik	23.57483	-0.08172911	0.27943336	0.7094115	0.794425
3000002C10Rik	30.63362	1.190227	0.32693735	7.547483e-06	2.028976e-05
3010003L21Rik	39.82863	0.7251373	0.26053001	0.000692695	0.001574175
3110006O06Rik	1.497467	0.5784472	0.95703197	0.1183952	0.1891209
3110009E18Rik	51.56155	0.1264783	0.22601777	0.511448	0.6273381
3110021A11Rik	1.877945	0.1347574	0.610895	0.6247769	0.7269171
3110039M20Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
3110040M04Rik	5.487395	0.1460441	0.45722456	0.575281	0.6863877
3110040N11Rik	547.283	-0.1645353	0.07137538	0.01881612	0.03548389
3110045C21Rik	51.82711	0.7827504	0.23812135	9.725569e-05	0.0002381899
3110053B16Rik	206.4477	-0.43908	0.11203158	4.448954e-05	0.0001120433
3110056K07Rik	64.32894	0.5527079	0.20044012	0.00174001	0.00378349
3110067G11Rik	0.7400407	-0.513721	1.08485915	0.1535718	0.237288
3110070M22Rik	7.407301	2.12695	0.86415705	0.000300327	0.0007060524
3110082I17Rik	1139.982	-0.3093329	0.06252025	5.270574e-07	1.538257e-06
3110082J24Rik	1.128693	0.3414314	0.84259528	0.282066	0.3956474
3110083C13Rik	1.123218	-0.5732577	1.04066564	0.125013	0.1982654
3110099E03Rik	0.2524766	0.002115626	0.94755717	0.9935911	NA
3222401L13Rik	1.477794	-1.318891	1.53311758	0.01994403	0.03746378
3300002A11Rik	0.2581973	0.001777816	0.94491891	0.9946227	NA
3300002I08Rik	518.9431	-0.004193607	0.10856433	0.9679399	0.9840984
3300002P09Rik	54.92059	0.8012505	0.21709163	1.924172e-05	5.017234e-05
3300002P13Rik	0.3660848	-0.1897903	0.96462489	0.5041027	NA
3300005D01Rik	5.377858	0.09355204	0.43218459	0.7138733	0.7981494
3425401B19Rik	0.3764656	0.07646458	0.87001933	0.7813437	NA
3830403N18Rik	0.2511641	0.115418	0.97578966	0.6672232	NA
3830408C21Rik	13.14021	0.02762033	0.31931782	0.9056545	0.9359636
3830432H09Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
3930402G23Rik	12.00074	-1.360447	0.57976817	0.0006198498	0.001415331
4122401K19Rik	6.409899	0.1631941	0.42220735	0.5248732	0.6401165
4631405J19Rik	0.2442338	0.002307813	0.95200191	0.9929902	NA
4632404H12Rik	62.87218	2.507159	0.24267033	3.555757e-26	2.351447e-25
4632415L05Rik	369.7944	0.7238356	0.09170061	4.048857e-16	1.880601e-15
4632427E13Rik	6.615711	0.07758222	0.41002384	0.7579213	0.8340565
4632428C04Rik	29.98691	0.01860676	0.26178651	0.9298882	0.9552429
4732414G09Rik	0.7604496	0.5480321	1.10470975	0.1371883	0.2154944
4732416N19Rik	0.7566837	0.2933174	0.91284351	0.3426221	0.4619078
4732419C18Rik	8.372797	-3.747888	1.05629778	8.576791e-06	2.295223e-05
4732440D04Rik	27.81956	2.31625	0.37903357	7.324314e-11	2.672165e-10
4732465J04Rik	0.2581229	0.1120471	0.98678848	0.6736284	NA
4732471J01Rik	19.05571	-0.2129065	0.33610504	0.3754392	0.4961479
4732490B19Rik	73.84401	-0.06214776	0.1927206	0.7168892	0.800786
4732491K20Rik	20.5637	1.40385	0.42457825	2.640545e-05	6.79082e-05
4732496C06Rik	25.03804	0.2342002	0.2641512	0.2718426	0.3840469
4831440D22Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4831440E17Rik	27.94932	0.5264961	0.29286009	0.02142348	0.04001711
4833407H14Rik	86.17415	0.6090049	0.17374352	0.000110388	0.0002692345
4833415N18Rik	0.8675562	0.07162169	0.70726252	0.7958178	0.8615114
4833417C18Rik	39.1553	0.5888052	0.27320673	0.007362243	0.01476023
4833418N02Rik	19.5741	0.5688014	0.36202186	0.02785496	0.05097895
4833419F23Rik	11.15591	0.6120807	0.47637527	0.03979121	0.07064489
4833420G17Rik	1001.532	0.3966174	0.05715168	2.303893e-12	9.067132e-12
4833422C13Rik	0.6199329	0.07900772	0.78270103	0.7766656	0.8487291
4833427F10Rik	22.62123	1.768851	0.42281969	1.136407e-06	3.240642e-06
4833428L15Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4833438C02Rik	716.6333	1.595261	0.07479907	6.546589e-102	1.584536e-100
4833439F03Rik	49.9149	0.4033123	0.21397524	0.02957421	0.05388185
4833439L19Rik	2380.907	0.2532884	0.04051923	3.182199e-10	1.120581e-09
4833447I15Rik	4.96431	0.5686977	0.64482882	0.08614491	0.1422724
4921504A21Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4921504E06Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4921507G05Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4921508D12Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4921509O07Rik	0.4928337	0.001591298	0.87037131	0.9953347	NA
4921511I17Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4921513I03Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4921515E04Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4921515G04Rik	11.53025	1.113307	0.55001504	0.002061366	0.004436922
4921517D16Rik	0.2486866	0.1101941	0.98607124	0.6785221	NA
4921517D22Rik	0.3778277	-0.07068816	0.86792191	0.7972493	NA
4921522P10Rik	2.386521	0.04740736	0.52961925	0.8575187	0.9002508
4921524J17Rik	770.8026	-0.6657146	0.0693491	1.616197e-22	9.412695e-22
4921525O09Rik	7.405069	0.5298919	0.52111966	0.07997339	0.133005
4921529L05Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4921531C22Rik	65.75796	0.8013206	0.2170463	1.915123e-05	4.995532e-05
4921534H16Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4921536K21Rik	54.38013	0.3707519	0.20716433	0.04047344	0.07174506
4921539E11Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4922502B01Rik	0.2521788	0.1158465	0.97544717	0.6662079	NA
4922502H24Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930401G09Rik	0.5025875	0.3251055	0.97819818	0.3014662	NA
4930401O10Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4930402D18Rik	0.3679184	-0.1608827	0.99696364	0.5565718	NA
4930404H24Rik	0.6518948	0.1387488	0.80007243	0.6252609	0.7273573
4930404I05Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4930405A21Rik	2.868622	0.4622938	0.71636575	0.1579362	0.242796
4930405H06Rik	0.2464158	0.0020017	0.95080871	0.9939244	NA
4930405O22Rik	0.2417178	-0.1054349	0.9840305	0.6912443	NA
4930406D18Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930407I02Rik	1.059061	-0.2566129	0.8172219	0.3946593	0.5164238
4930407I10Rik	3.985843	0.1189428	0.49963883	0.6524455	0.7492342
4930412B13Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4930412C18Rik	1.897214	0.04791423	0.58753936	0.8585987	0.9010028
4930412M03Rik	6.627888	-0.2851829	0.46103688	0.291782	0.406816
4930413F20Rik	1.37953	0.05365713	0.62062154	0.8433331	0.8904748
4930413G21Rik	4.788753	0.004883509	0.43740968	0.9846681	0.9935691
4930417H01Rik	1.745982	0.3207599	0.70604923	0.2931999	0.408249
4930417O13Rik	1.354827	-0.8492216	1.1775238	0.05474117	0.09440245
4930420G21Rik	0.7433275	-0.5022037	1.08295513	0.1595509	0.2449136
4930422M22Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930425K10Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930425O10Rik	3.99317	0.3445603	0.53730766	0.2316676	0.3362634
4930426D05Rik	1.268689	-0.2191045	0.76883025	0.4563016	0.575961
4930426I24Rik	11.50727	0.2379394	0.36187839	0.337008	0.4560303
4930426L09Rik	0.5078545	0.1580309	0.86530722	0.5797935	NA
4930428G15Rik	1.01243	0.9320233	1.30706787	0.04616238	0.08094687
4930429B21Rik	6.627925	0.1222945	0.39913253	0.6266295	0.7284687
4930429F11Rik	0.6247084	0.3563929	1.02674161	0.2658905	0.3769582
4930429H19Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930429P21Rik	0.2513688	0.1148128	0.97524244	0.6688528	NA
4930430E12Rik	0.2417178	-0.1054349	0.9840305	0.6912443	NA
4930430F21Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930431F10Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930431P19Rik	28.38138	0.2017622	0.25353391	0.3315281	0.4504296
4930432E11Rik	11.01031	0.8277064	0.50284522	0.009928727	0.0195376
4930432L08Rik	0.2467098	0.1096545	0.98586506	0.6799513	NA
4930432M17Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4930433N12Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930434B07Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4930434J08Rik	18.52884	0.6816381	0.40867955	0.01491461	0.02857792
4930438A08Rik	0.506617	0.1390194	0.89942519	0.6204969	NA
4930439A04Rik	0.6368204	-0.07877664	0.78171788	0.7772911	0.8491878
4930439D14Rik	7.036655	0.7326244	0.5807309	0.02899123	0.05289906
4930440C22Rik	0.6453072	0.3087118	1.03513068	0.314231	0.4311853
4930442J19Rik	0.2582664	-0.1092249	0.98533405	0.681164	NA
4930442L01Rik	0.5084019	-0.2781247	0.98700427	0.3581243	0.4775261
4930443O20Rik	0.632297	0.4863258	1.0427361	0.1685475	0.2565395
4930444F02Rik	0.2467098	0.1096545	0.98586506	0.6799513	NA
4930444M15Rik	1.382907	0.4183288	0.91447671	0.2121889	0.312717
4930444P10Rik	1.597815	0.1608084	0.68319485	0.569686	0.6813264
4930445E18Rik	1.14924	-0.05965123	0.65176453	0.8274428	0.880415
4930445K14Rik	37.06242	0.5238988	0.27250042	0.01669915	0.03178195
4930445N18Rik	0.3729882	-0.07018943	0.86922798	0.7985593	NA
4930447C04Rik	0.3792972	0.05937298	0.86234389	0.8288777	NA
4930447F24Rik	2218.762	4.478043	0.0764834	0	0
4930447J18Rik	0.4833956	-0.1246942	0.89783832	0.6547396	NA
4930447K03Rik	0.6271594	-0.06412449	0.80865749	0.8170769	0.8745986
4930447M23Rik	1.374008	0.1556371	0.68128565	0.5813131	0.6914551
4930448I06Rik	0.2461215	-0.1068211	0.98450615	0.6875456	NA
4930449C09Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930453H23Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4930453L07Rik	0.4945475	0.1522481	0.86489346	0.5926659	NA
4930453N24Rik	559.7894	0.2176465	0.07153884	0.001933045	0.00417902
4930455C13Rik	0.3748413	-0.2236851	0.9401444	0.4457677	NA
4930455D15Rik	0.2476963	0.1141041	0.97706714	0.6703033	NA
4930455G09Rik	63.74943	0.6266744	0.20261999	0.0004258307	0.0009880536
4930455H04Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930455J16Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930458A03Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4930458D05Rik	66.23166	-0.2284515	0.18797541	0.1736117	0.2631516
4930459C07Rik	1.623315	0.1501525	0.63715338	0.5901986	0.6993767
4930461C15Rik	1.422209	0.2273554	0.67457252	0.4328562	0.5545265
4930461G14Rik	562.8253	-0.1179752	0.07109531	0.09094985	0.1494512
4930463O16Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930465K10Rik	0.7456436	-0.1333807	0.7837752	0.6379268	0.7380989
4930465M20Rik	0.2461215	-0.1068211	0.98450615	0.6875456	NA
4930467K11Rik	0.2464323	0.002555641	0.95080516	0.9922431	NA
4930470B04Rik	0.6539243	0.379583	1.03551649	0.2443527	0.3518802
4930470G03Rik	4.022789	-0.1021704	0.47303609	0.694745	0.7834249
4930470H14Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4930470P17Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930471E19Rik	0.6129782	-0.2140831	0.87723315	0.4668776	0.5852908
4930471G03Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930471M09Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4930478L05Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930479H17Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4930480G23Rik	0.3813169	0.07672541	0.86854516	0.7807086	NA
4930480K15Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930480K23Rik	14.77647	0.568839	0.43168251	0.04371426	0.07700722
4930481A15Rik	8.417806	0.0204824	0.39747617	0.9344576	0.9589349
4930481B07Rik	58.71102	-0.09471574	0.20127274	0.5928644	0.7014487
4930483J18Rik	2.615991	0.204846	0.55338346	0.4584012	0.5775402
4930486L24Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930488B22Rik	0.2499243	0.002016582	0.94891644	0.9938862	NA
4930488L21Rik	0.6211284	-0.06468229	0.81361161	0.8154611	0.8735996
4930500F10Rik	15.03195	1.716541	0.50830709	2.217179e-05	5.745687e-05
4930500G05Rik	0.6453072	0.3087118	1.03513068	0.314231	0.4311853
4930500H12Rik	5.516058	-3.045649	1.40262538	0.0003800435	0.0008853958
4930502C15Rik	2.869363	0.0403439	0.50236569	0.8773103	0.9142874
4930502E09Rik	0.2582664	-0.1092249	0.98533405	0.681164	NA
4930503E14Rik	0.2461215	-0.1068211	0.98450615	0.6875456	NA
4930503E24Rik	0.2434978	-0.1091211	0.97710805	0.6830148	NA
4930503H13Rik	0.245279	-0.1065463	0.98441316	0.6882774	NA
4930503L19Rik	46.64681	-1.467739	0.26722165	1.380871e-09	4.697556e-09
4930504D19Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4930505N22Rik	0.6264853	0.2296867	0.88101493	0.4393029	0.5603236
4930506A18Rik	6.410618	1.038216	0.72147994	0.01032496	0.0202536
4930506C21Rik	0.2523811	0.115701	0.97528248	0.6666049	NA
4930507D05Rik	3.330443	-0.01717069	0.5286424	0.9480299	0.9699251
4930509E16Rik	2.750824	0.1196111	0.59858545	0.6617781	0.7567472
4930509G22Rik	7.118065	0.1135757	0.40075428	0.6513863	0.7483041
4930511A02Rik	0.2467098	0.1096545	0.98586506	0.6799513	NA
4930511A08Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930511E03Rik	4.02313	3.480941	1.46349287	0.0001971138	0.0004707474
4930511M06Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930512B01Rik	0.2457009	-0.1102862	0.97642142	0.6801508	NA
4930512J16Rik	0.4922429	-0.2270682	1.00349906	0.4309458	NA
4930513D17Rik	0.6286522	0.4209756	1.03185062	0.2115363	0.3119333
4930513N10Rik	11.95424	1.808233	0.59563294	6.698372e-05	0.0001662794
4930515G01Rik	1.623135	0.05596322	0.59093791	0.8354738	0.885846
4930517O19Rik	1.258451	-0.2234706	0.73319903	0.4458505	0.5662195
4930518C04Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930518J21Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4930519F09Rik	0.3730435	0.0762707	0.87102964	0.7818197	NA
4930519F16Rik	0.3778551	-0.04475408	0.86112107	0.8702211	NA
4930520E11Rik	7.927481	0.7391357	0.58185304	0.02801709	0.05125296
4930520O04Rik	10.37108	0.2013764	0.36493113	0.4156402	0.5368456
4930522L14Rik	165.8901	-0.5404776	0.18116488	0.0009192833	0.002060081
4930522P08Rik	1.247051	0.3961631	0.8640334	0.2281534	0.3317923
4930523C07Rik	1008.873	0.6699986	0.05607245	1.301643e-33	1.050986e-32
4930524J08Rik	10.65498	0.7935245	0.53161798	0.0153514	0.0293658
4930524O08Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930525C09Rik	0.3911715	-0.08619026	0.86796551	0.7552327	NA
4930525D18Rik	0.5137839	0.2892141	0.99046944	0.3432761	0.4623916
4930525G20Rik	1.381905	1.479421	1.5464198	0.01410431	0.02712094
4930526H09Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930526I15Rik	102.3568	0.07464916	0.17113231	0.6319193	0.7333674
4930526L06Rik	0.2582664	-0.1092249	0.98533405	0.681164	NA
4930527J03Rik	0.8644747	-0.05691172	0.70885246	0.8366992	0.8865864
4930528A17Rik	2.753908	-0.0606298	0.53223156	0.8188212	0.875337
4930528D03Rik	0.2499263	0.002029858	0.94891548	0.9938459	NA
4930528G23Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930532I03Rik	0.2582664	-0.1092249	0.98533405	0.681164	NA
4930533B01Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930533I22Rik	0.2467098	0.1096545	0.98586506	0.6799513	NA
4930534D22Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930535O05Rik	0.2486866	0.1101941	0.98607124	0.6785221	NA
4930539J05Rik	5.880171	0.2177857	0.44802341	0.4088684	0.5304113
4930539M17Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930540E01Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930542D17Rik	0.3834949	0.1712855	0.99785482	0.5345288	NA
4930542M03Rik	0.2464388	0.002670518	0.9508029	0.9918945	NA
4930542N06Rik	1.390317	-0.4159374	0.90982088	0.2139054	0.3148646
4930543D07Rik	0.3683765	0.06678142	0.91139207	0.8054374	NA
4930543E12Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930543N07Rik	0.2467098	0.1096545	0.98586506	0.6799513	NA
4930544D05Rik	0.614471	-0.07007515	0.78108544	0.8009436	0.8642885
4930544F09Rik	0.515224	-0.1376139	0.8968782	0.6240012	0.726342
4930544G11Rik	0.4920035	0.002463415	0.87059828	0.9927775	NA
4930545E07Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930546K05Rik	0.3625766	-0.1582468	0.99723937	0.5621863	NA
4930548G05Rik	0.2486866	0.1101941	0.98607124	0.6785221	NA
4930549C15Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930550C14Rik	43.0261	0.9421724	0.26759647	2.013979e-05	5.243458e-05
4930551E15Rik	1.737571	0.08671012	0.62948652	0.751306	0.8287982
4930553P18Rik	0.3750499	0.07637382	0.87043401	0.7815696	NA
4930554I06Rik	2.238491	0.5312125	0.80790977	0.12766	0.2020597
4930554P06Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930555A03Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930555B11Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930555G07Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930555K19Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4930556A17Rik	0.1230607	-0.05161082	0.96646521	0.8439807	NA
4930556I23Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930556M19Rik	43.80218	0.2180042	0.24603105	0.2850161	0.3989724
4930558J18Rik	30.40503	-0.3138367	0.27663796	0.1526945	0.2361812
4930562C15Rik	0.2499945	-0.1107541	0.97432574	0.6793381	NA
4930562F07Rik	0.2477068	0.1141179	0.97704341	0.6702728	NA
4930563E18Rik	0.8774706	-0.05480746	0.73185979	0.8429596	0.8902171
4930563E22Rik	12.87584	-0.05654413	0.32538901	0.8097649	0.869567
4930563I02Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930565N06Rik	1.116774	-0.1788297	0.69877591	0.5313443	0.6456438
4930567H12Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930567H17Rik	0.2581229	0.1120471	0.98678848	0.6736284	NA
4930568A12Rik	1.113165	-0.5969486	1.0285948	0.1147361	0.1838734
4930568D16Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4930568E12Rik	0.1226395	-0.05161082	0.96646521	0.8439807	NA
4930570G19Rik	0.4455769	0.03301059	0.83601096	0.9043855	NA
4930571K23Rik	0.5113265	0.2395428	1.00804279	0.4103236	0.5318313
4930572K03Rik	0.1233549	0.05548383	0.9673458	0.8325408	NA
4930573C15Rik	3.299587	0.4853134	0.69356779	0.1388094	0.2175885
4930573H18Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4930577N17Rik	17.77468	0.8501684	0.42983996	0.004127496	0.008567033
4930578I06Rik	0.4966517	-0.1293046	0.89679899	0.6436959	NA
4930578L24Rik	33.63646	1.165626	0.31639382	6.436585e-06	1.73985e-05
4930578M01Rik	0.1278316	0.05548383	0.9673458	0.8325408	NA
4930579G18Rik	0.76293	0.002646705	0.77656969	0.9923417	0.9960081
4930579G24Rik	250.2471	0.6067878	0.10804148	5.201912e-09	1.71536e-08
4930579K19Rik	29.24915	0.5779862	0.28846299	0.01099387	0.02148206
4930581F22Rik	46.28566	-0.3134937	0.24096198	0.1194694	0.190483
4930583K01Rik	0.2504866	0.002146773	0.94861677	0.9934927	NA
4930586N03Rik	0.252377	0.1157242	0.97530131	0.6665429	NA
4930588J15Rik	0.1243433	0.05548383	0.9673458	0.8325408	NA
4930588K23Rik	0.2521935	-0.1122726	0.97390856	0.6755398	NA
4930589L23Rik	0.1208589	-0.05161082	0.96646521	0.8439807	NA
4930590J08Rik	12.84207	0.02739164	0.33964033	0.9085185	0.9381451
4930591A17Rik	0.9913712	0.001159487	0.71414079	0.9966359	0.9978926
4930592C13Rik	0.7559845	0.3632539	0.89363145	0.2612867	0.3718311
4930593A02Rik	1.219791	-0.9369269	1.3599564	0.04631097	0.08118674
4930594C11Rik	2.547038	-0.002214754	0.56989086	0.9933781	0.9964671
4930594M22Rik	3.651693	-0.2740525	0.55225917	0.3327312	0.4517075
4930595D18Rik	0.1290614	0.05548383	0.9673458	0.8325408	NA
4930595M18Rik	0.2467098	0.1096545	0.98586506	0.6799513	NA
4930597O21Rik	2.636399	0.1200957	0.52441875	0.6525373	0.7492512
4930598A11Rik	0.2570416	0.1171634	0.97389007	0.6631893	NA
4930599N23Rik	0.2581947	0.00199437	0.94492203	0.9939677	NA
4931402G19Rik	0.1291332	-0.05161082	0.96646521	0.8439807	NA
4931406C07Rik	1623.589	0.1551417	0.05069323	0.001997036	0.004306089
4931406H21Rik	1.498952	-0.4733977	0.94175375	0.173599	0.2631516
