gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
2810425M01Rik	0.2973351	0.009758693	0.60659357	0.9243317	NA
2810429I04Rik	8.985787	-0.1108373	0.30409326	0.2918631	0.4626585
2810433D01Rik	0.7270812	0.001028591	0.4719356	0.9911033	NA
2810449D17Rik	16.94214	0.3077889	0.37795562	0.04046142	0.09681546
2810454H06Rik	8.339677	0.02007216	0.25086481	0.8299062	0.9055443
2810459M11Rik	20.73065	-0.5129068	0.45849944	0.009124336	0.0269513
2900005J15Rik	31.06724	-0.3733642	0.34465778	0.01882184	0.05050288
2900009J06Rik	14.11559	-0.3948117	0.46400464	0.02298602	0.0600088
2900024J01Rik	0.555591	-0.1067474	0.62117171	0.3406638	NA
2900026A02Rik	2520.537	-0.3270457	0.04625892	1.301922e-13	1.603454e-12
2900041M22Rik	7.913565	-0.03197873	0.26376043	0.7323373	0.8428834
2900052L18Rik	62.20411	-1.090143	0.26806955	1.192536e-06	7.287491e-06
2900052N01Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
2900057B20Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
2900060B14Rik	10.71197	0.2576423	0.39604554	0.06578142	0.1444413
2900060L22Rik	2.62192	-0.006592235	0.3487276	0.9394459	0.9666157
2900060N12Rik	0.6374998	0.06791757	0.5700972	0.5113853	NA
2900076A07Rik	29.13864	-0.1586457	0.23449756	0.1587329	0.2930081
2900079G21Rik	0.7579529	0.1008909	0.61573861	0.3624534	NA
2900089D17Rik	4.174552	-0.01354416	0.30369364	0.8792025	0.9324714
2900093K20Rik	23.2973	-0.02384758	0.19816222	0.8026838	0.8879484
3000002C10Rik	17.70677	0.03172554	0.21241364	0.7402386	0.8479626
3010001F23Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
3010003L21Rik	29.27858	0.06078831	0.19062863	0.534602	0.700539
3110006O06Rik	0.5625949	0.01787956	0.48870902	0.8488851	NA
3110009E18Rik	43.80145	-0.09792291	0.19262373	0.3351366	0.5096501
3110021A11Rik	1.145072	-0.04443116	0.45790566	0.6331094	NA
3110040M04Rik	2.778051	-0.5614044	1.22081771	0.02710717	0.06903471
3110040N11Rik	564.4596	-0.02784975	0.07337365	0.6607287	0.7956841
3110045C21Rik	30.83164	-0.1510866	0.22980782	0.173807	0.3141359
3110053B16Rik	211.5889	-0.2618295	0.12851333	0.006691079	0.02045143
3110056K07Rik	46.56714	-0.05057145	0.16487282	0.5985028	0.7510665
3110067G11Rik	0.8294899	-0.165077	0.72127303	0.2007983	NA
3110070M22Rik	4.376574	0.3031272	0.62692381	0.05410592	0.1228885
3110082I17Rik	1139.259	-0.2688549	0.06469022	6.038876e-06	3.328104e-05
3110082J24Rik	1.395709	0.1440263	0.62533942	0.2256566	0.3842569
3110083C13Rik	3.445664	0.1666733	0.45149716	0.1555993	0.288581
3110099E03Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
3222401L13Rik	2.564997	-0.03205893	0.34128193	0.7177096	0.8333606
3300002A11Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
3300002I08Rik	414.9254	-0.06786898	0.15492563	0.4795506	0.6515169
3300002P09Rik	39.27408	0.05201948	0.17252454	0.5901041	0.7443537
3300002P13Rik	0.6757392	-0.005407095	0.48027169	0.953601	NA
3300005D01Rik	4.850223	-0.0169937	0.28376724	0.8516033	0.9181417
3425401B19Rik	0.2968386	0.009091649	0.60661591	0.929484	NA
3632454L22Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
3830403N18Rik	0.5547864	0.1263499	0.70255993	0.29496	NA
3830408C21Rik	10.46266	-0.127219	0.30728561	0.2420737	0.4043766
3830432H09Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
3930402G23Rik	16.76321	-0.05337841	0.21748629	0.5838977	0.7402973
4122401K19Rik	4.844565	-0.04005818	0.28988479	0.6651398	0.7985949
4631405J19Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4632404H12Rik	21.58324	0.1552847	0.25354499	0.1708283	0.3099365
4632415L05Rik	266.1193	-0.03441129	0.09915835	0.664243	0.7980568
4632427E13Rik	6.360658	0.02132644	0.26894001	0.817209	0.8974193
4632428C04Rik	37.36114	0.3277646	0.29796199	0.02398741	0.06222565
4732416N19Rik	0.2902445	0.009672515	0.60997043	0.9251563	NA
4732419C18Rik	10.49606	-1.005337	0.91284019	0.002625037	0.008888387
4732440D04Rik	9.399683	0.04707102	0.25367232	0.6229183	0.7686975
4732471J01Rik	19.04569	0.00589648	0.22248612	0.9501671	0.972976
4732490B19Rik	65.26892	-0.2180771	0.21390824	0.06339903	0.14005
4732491K20Rik	14.48094	0.3130753	0.39746262	0.04003171	0.09597017
4732496C06Rik	18.82805	-0.1287063	0.24865289	0.2363426	0.3972572
4831440D22Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4831440E17Rik	16.30126	-0.2791402	0.37016879	0.05228635	0.1194039
4833407H14Rik	82.90906	0.5640979	0.23408361	0.0003327561	0.001369599
4833415N18Rik	0.4084404	-0.06484848	0.62369443	0.5446911	NA
4833417C18Rik	23.02836	-0.2929191	0.33314748	0.0417397	0.09941392
4833418N02Rik	14.82148	0.05429749	0.22843122	0.5772981	0.735267
4833419F23Rik	8.591821	0.09877314	0.28608513	0.3381036	0.5130965
4833420G17Rik	806.4395	-0.1594046	0.06918226	0.01037572	0.03012609
4833422C13Rik	0.8829993	0.0724572	0.50668589	0.4658455	NA
4833427F10Rik	7.269073	-0.138809	0.33870388	0.2106156	0.3648352
4833438C02Rik	329.2495	-0.1374682	0.10049304	0.08947774	0.1859491
4833439F03Rik	35.08209	-0.1954902	0.23541028	0.09714495	0.1985028
4833439L19Rik	2289.811	0.2137936	0.04390845	4.121883e-07	2.674127e-06
4833447I15Rik	3.083789	-0.0119435	0.31443436	0.8924324	0.9399795
4921504A21Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4921507G05Rik	0.2902151	0.009636852	0.60997314	0.9254312	NA
4921508D12Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4921509O07Rik	0.2759488	-0.03778291	0.65327736	0.7231909	NA
4921511C20Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4921513H07Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4921515E04Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4921515G04Rik	5.321208	-0.03545766	0.28595113	0.7007943	0.8230727
4921517D16Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4921517D22Rik	0.2802652	-0.03900087	0.63795353	0.7126266	NA
4921518K17Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4921522P10Rik	3.180047	0.09997422	0.36759603	0.3207692	0.4941291
4921524J17Rik	822.9589	-0.4098295	0.07808099	3.950951e-09	3.258468e-08
4921525O09Rik	9.04603	0.504295	0.64308885	0.01499854	0.04149864
4921531C22Rik	43.23084	-0.03845189	0.16798494	0.6876464	0.8143242
4921533I20Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4921534H16Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4921536K21Rik	35.94679	-0.4566325	0.34876338	0.008184128	0.02450359
4921539E11Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4922502B01Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4922502H24Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930402D18Rik	0.412033	-0.06056463	0.64655588	0.5755244	NA
4930404H11Rik	0.2648279	0.05201732	0.66959292	0.6322105	NA
4930404H24Rik	1.105142	0.1126034	0.56340394	0.3023223	NA
4930404I05Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930404I20Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930405A21Rik	2.009501	0.06415671	0.37838088	0.4900927	0.6608392
4930405H06Rik	0.2928654	0.009640614	0.60868927	0.9253422	NA
4930405O22Rik	0.2706129	-0.03723025	0.65275048	0.7269156	NA
4930406D18Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930407I02Rik	0.9376431	-0.175064	0.75621851	0.1889048	NA
4930407I10Rik	4.057689	0.04998558	0.32141346	0.5868607	0.7420156
4930412C18Rik	0.97873	-0.2063442	0.7894837	0.1460884	NA
4930412M03Rik	9.362827	0.07238223	0.27557023	0.4622541	0.6361325
4930413F20Rik	1.327128	0.01187627	0.38573207	0.8917091	NA
4930413G21Rik	4.778343	0.007224821	0.28366281	0.9363289	0.9648206
4930417H01Rik	0.5472947	-0.09110013	0.63795315	0.4118553	NA
4930417O13Rik	6.030741	0.6302985	0.84344437	0.01087472	0.03139342
4930417O22Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930420G21Rik	0.8332495	-0.1632261	0.72116397	0.2045659	NA
4930422M22Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4930425K10Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930425O10Rik	2.396295	-0.0259848	0.33398034	0.7685697	0.8673201
4930426D05Rik	2.565072	0.08346475	0.37655718	0.3886298	0.5660674
4930426I24Rik	8.999083	-0.01797379	0.25990008	0.8462953	0.9153572
4930426L09Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930428O21Rik	0.4688688	0.1019836	0.67275712	0.3746185	NA
4930429B21Rik	6.280664	0.02577127	0.27503812	0.7797129	0.8745583
4930429F24Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930429H19Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930430E12Rik	0.4254289	-0.01169796	0.56278438	0.9065447	NA
4930430F21Rik	0.6193452	0.0791666	0.57074769	0.4495757	NA
4930431F10Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930431F12Rik	0.2648279	0.05201732	0.66959292	0.6322105	NA
4930431P03Rik	0.5744317	0.132314	0.70895984	0.2784495	NA
4930431P19Rik	27.00465	0.0663507	0.19477285	0.5005907	0.6699057
4930431P22Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930432E11Rik	7.180016	0.05710023	0.26517652	0.5540095	0.7173065
4930434J08Rik	15.09865	0.1713535	0.28887152	0.1463608	0.2751113
4930438A08Rik	1.410367	0.2739167	0.86422458	0.0908422	0.1883392
4930439A04Rik	0.3417645	-0.03824065	0.60896973	0.7130427	NA
4930439D14Rik	3.824252	-0.003952813	0.29462896	0.9647707	0.9814248
4930442J19Rik	0.2899114	-0.03869044	0.65414539	0.717102	NA
4930442L01Rik	0.5703239	-0.09487839	0.64123994	0.3958208	NA
4930444M15Rik	1.131876	0.1152384	0.55780997	0.2917657	NA
4930444P10Rik	0.9026398	-0.06955836	0.50341955	0.4813031	NA
4930445E18Rik	0.7100177	-0.1333412	0.67318207	0.2661955	NA
4930445K14Rik	31.27779	0.1271878	0.21396949	0.2327233	0.392748
4930445N18Rik	0.5604489	0.01865766	0.48950071	0.8425353	NA
4930447C04Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930447F24Rik	179.7517	-0.1796755	0.13510961	0.06242306	0.1382764
4930447J18Rik	0.7154613	0.0002277006	0.49539575	0.9980699	NA
4930447K03Rik	0.5725461	-0.03509047	0.51981345	0.7175966	NA
4930447M23Rik	1.014654	0.006481335	0.43740688	0.9424227	NA
4930448I06Rik	0.2759488	-0.03778291	0.65327736	0.7231909	NA
4930449C09Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930453H23Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930453L07Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930453N24Rik	555.3351	0.3339823	0.08487133	6.174621e-06	3.396525e-05
4930455C13Rik	0.4202843	-0.0713894	0.60571385	0.5023389	NA
4930455G09Rik	48.77583	0.04942347	0.16375309	0.6063264	0.756724
4930455H04Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930455J16Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930456L15Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930458D05Rik	78.25996	0.1399982	0.16240037	0.1679194	0.3059874
4930459C07Rik	0.6788507	-0.1167279	0.66789995	0.3175106	NA
4930461C15Rik	0.8913973	0.03535865	0.43772214	0.697801	NA
4930461G14Rik	598.9051	0.1174697	0.07641249	0.07596474	0.1624185
4930463O16Rik	0.269738	0.00952239	0.62038669	0.9267761	NA
4930465K10Rik	0.5515889	-0.09180819	0.63854666	0.4087932	NA
4930465M20Rik	0.2759488	-0.03778291	0.65327736	0.7231909	NA
4930467K11Rik	0.5394897	0.06263342	0.58216955	0.546369	NA
4930470G03Rik	4.250814	-0.009387842	0.28728282	0.9171167	0.9539165
4930470P17Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930471C04Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930471E19Rik	0.5493882	-0.0914449	0.63823996	0.4103607	NA
4930473H19Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930474G06Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930478L05Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930479H17Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930480E11Rik	0.2871606	0.05816613	0.65775072	0.5922765	NA
4930480G23Rik	0.29985	0.009714748	0.60539586	0.9246134	NA
4930480K15Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930480K23Rik	9.474811	-0.07250411	0.26104224	0.4642562	0.6381934
4930481A15Rik	10.73345	0.1678024	0.33962932	0.1547146	0.2873412
4930481B07Rik	52.68238	-0.2002585	0.21388323	0.08298468	0.1746235
4930483J18Rik	1.563522	-0.04703502	0.39906842	0.60349	0.7542552
4930483K19Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930486L24Rik	2.073104	2.055668	2.21438591	0.002627192	0.008893086
4930488B22Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930488L21Rik	0.8544883	0.0208588	0.45952819	0.8200344	NA
4930500A05Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930500F10Rik	6.741735	0.0445646	0.27081741	0.6369994	0.7786654
4930500G05Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930500H12Rik	8.544935	-1.139173	1.10901098	0.002695221	0.009097081
4930500L23Rik	0.3185831	0.05995777	0.67836539	0.5854618	NA
4930502C15Rik	2.601361	-0.008292832	0.32020853	0.9247903	0.9584379
4930502E09Rik	0.928842	0.06704235	0.53189036	0.5046497	NA
4930503E14Rik	0.2759488	-0.03778291	0.65327736	0.7231909	NA
4930503E24Rik	1.04827	0.09173652	0.54600237	0.3806682	NA
4930503H13Rik	0.2746887	-0.0376469	0.65314955	0.7241067	NA
4930503L19Rik	70.85871	0.02553037	0.14880485	0.7854692	0.8779257
4930505N22Rik	0.585772	0.07514774	0.56915739	0.4704552	NA
4930506A18Rik	2.803858	-0.01592356	0.32651586	0.856191	0.9206777
4930506C21Rik	0.3185831	0.05995777	0.67836539	0.5854618	NA
4930507D05Rik	2.193515	-0.1832822	0.6155585	0.1486088	0.2782654
4930509E16Rik	1.255677	-0.2577498	0.89721231	0.1073563	NA
4930509G22Rik	4.885603	-0.1238883	0.36107063	0.2455284	0.408478
4930511A02Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930511A08Rik	0.4250194	0.04136468	0.55692161	0.6800668	NA
4930511E03Rik	0.429008	0.04238858	0.5571047	0.6728345	NA
4930512B01Rik	0.4302309	-0.0128491	0.53676966	0.8952785	NA
4930512J16Rik	0.8616056	-0.01657893	0.48128394	0.858827	NA
4930513N10Rik	5.801917	0.1092002	0.323782	0.2944168	0.4651741
4930515G01Rik	1.133991	-0.04860434	0.44711307	0.6005628	NA
4930517O19Rik	2.347633	0.06389906	0.36656662	0.4919488	0.662275
4930518C04Rik	0.2697318	0.00956542	0.6204038	0.9264474	NA
4930518P08Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930519F09Rik	0.5859524	0.07499905	0.56884936	0.4711659	NA
4930519F16Rik	0.2726503	-0.03853663	0.64126696	0.7163201	NA
4930519G04Rik	0.3185831	0.05995777	0.67836539	0.5854618	NA
4930520E11Rik	3.757904	-0.05145466	0.32532364	0.5760822	0.7341487
4930520O04Rik	8.00574	-0.02284955	0.25653888	0.8064206	0.8900436
4930522L14Rik	156.2872	-0.7120718	0.19049399	3.872769e-06	2.204143e-05
4930522P08Rik	0.5975132	0.0215817	0.48529381	0.8178029	NA
4930523C07Rik	802.5739	0.2366242	0.06903168	0.0001622765	0.0007115792
4930524J08Rik	5.399191	-0.04405801	0.28291202	0.6377187	0.7793009
4930524O08Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930525C09Rik	0.4507621	-0.01816409	0.5338583	0.8522086	NA
4930525G20Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930526H09Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930526I15Rik	95.25886	-0.02977136	0.14237809	0.7489639	0.8535875
4930526L06Rik	0.4205652	-0.01249841	0.56476989	0.9003471	NA
4930527J03Rik	0.7016067	-0.05431946	0.52430881	0.5820528	NA
4930528A17Rik	2.594797	-0.03401403	0.33459043	0.7027468	0.8240993
4930528D03Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930528G23Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930529K09Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930532I03Rik	0.3973401	-0.004051984	0.56907496	0.96769	NA
4930533K18Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930534D22Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930539J05Rik	3.347708	-0.1367636	0.42876467	0.2115893	0.36594
4930539M17Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930540E01Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930542M03Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930542N06Rik	1.569006	-0.09946434	0.49424489	0.3338491	0.5085282
4930543D07Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930543E12Rik	0.4544105	0.04438417	0.57810247	0.6638394	NA
4930544D05Rik	0.701439	-0.00189986	0.45910921	0.9833905	NA
4930544F09Rik	0.5671191	-0.03533757	0.54571246	0.721397	NA
4930544G11Rik	0.2746887	-0.0376469	0.65314955	0.7241067	NA
4930544M13Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930545E07Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4930546K05Rik	0.825485	0.01916026	0.46156028	0.8346222	NA
4930549C15Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4930549G23Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930550C14Rik	26.43504	-0.01640382	0.18601604	0.8632073	0.9246967
4930551E15Rik	1.878788	0.04958347	0.37038144	0.583974	0.740328
4930552P12Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930553P18Rik	0.4563931	0.0444208	0.57760619	0.6634703	NA
4930554I06Rik	2.177806	0.1864632	0.5555384	0.1359197	0.2594726
4930554P06Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930555A03Rik	0.2772549	0.009733296	0.61650756	0.924989	NA
4930555B11Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930555F03Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930556A17Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930556I23Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930556M19Rik	40.25072	0.0550524	0.18075514	0.5708134	0.730215
4930558J18Rik	33.97509	-0.01591687	0.18645908	0.867213	0.9267462
4930562C15Rik	0.2802647	-0.03900137	0.63795449	0.7126233	NA
4930562F07Rik	0.5590796	0.127379	0.70389684	0.2920878	NA
4930563E18Rik	0.8705432	-0.018273	0.44531307	0.8401201	NA
4930563E22Rik	9.762264	-0.2973576	0.44891034	0.04873103	0.1128836
4930563I02Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4930565D16Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4930565N06Rik	1.256116	-0.02750472	0.39092965	0.7553889	NA
4930566D17Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930567H12Rik	0.4454173	0.04290965	0.57870419	0.6742124	NA
4930568A12Rik	1.848034	-0.01266887	0.35361666	0.8841186	0.9351349
4930568E12Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930570G19Rik	0.1379744	-0.01715302	0.63533576	0.8698261	NA
4930572G02Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930573C15Rik	2.093142	0.04392448	0.35728575	0.6248502	0.7699922
4930573H18Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4930573O16Rik	0.1548903	0.0292821	0.64447795	0.7817193	NA
4930577N17Rik	11.23191	0.03180455	0.23566287	0.7378585	0.8467979
4930578I06Rik	0.412033	-0.06056463	0.64655588	0.5755244	NA
4930578L24Rik	19.36387	0.01820734	0.20331803	0.8482533	0.9164766
4930579G18Rik	0.4253336	-0.0675866	0.6236246	0.5288458	NA
4930579G24Rik	193.9543	0.02230833	0.11257734	0.793467	0.8826737
4930579K19Rik	19.75533	-0.05013993	0.21977359	0.6056319	0.7561646
4930581F22Rik	44.00893	-0.2835053	0.26104853	0.03329317	0.08218083
4930583I09Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930583K01Rik	0.2967683	0.009817382	0.60688138	0.9238926	NA
4930588K23Rik	0.4378253	-0.01318652	0.53506305	0.8924013	NA
4930589L23Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4930590J08Rik	11.42174	-0.04449913	0.24799368	0.6419337	0.7826016
4930591A17Rik	0.8450861	-0.02073019	0.43465187	0.8177757	NA
4930591E09Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4930592C13Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4930593A02Rik	1.366121	-0.336279	1.00388904	0.06938586	NA
4930594C11Rik	3.162509	0.03181069	0.3377284	0.7200672	0.8346093
4930594M22Rik	3.860364	-0.0729124	0.32506498	0.4476974	0.6231038
4930597O21Rik	2.160147	-0.003173012	0.33371458	0.9709442	0.9836733
4930599N23Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4931402G19Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4931406C07Rik	1417.337	-0.1839497	0.06344931	0.00162369	0.00574982
4931406H21Rik	1.535541	-0.1938034	0.70301467	0.148187	0.2776827
4931408D14Rik	0.4735905	0.1030297	0.67374177	0.3706402	NA
4931414P19Rik	238.5384	0.1082034	0.11083823	0.2051489	0.3575812
4931415C17Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4931419H13Rik	0.5744459	-0.03529609	0.5197231	0.7160235	NA
4931422A03Rik	0.2753199	-0.03894744	0.64037059	0.7133636	NA
4931429P17Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4931431B13Rik	0.8353818	-0.1683366	0.7244127	0.194993	NA
4931431C16Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4931439C15Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4931440P22Rik	60.7747	-0.05508523	0.15471747	0.5635501	0.7243759
4932414J04Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4932431P20Rik	1.280598	-0.02671758	0.38729877	0.7617492	NA
4932435O22Rik	0.132414	0.0292821	0.64447795	0.7817193	NA
4932441J04Rik	0.4060931	-0.01138074	0.56844922	0.909453	NA
4932443L11Rik	0.8786636	0.0685194	0.51443963	0.4906232	NA
4932702P03Rik	0.4115002	-0.06534854	0.62365978	0.5417656	NA
4933400F21Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4933400L20Rik	0.2746887	-0.0376469	0.65314955	0.7241067	NA
4933402D24Rik	0.2746887	-0.0376469	0.65314955	0.7241067	NA
4933402N03Rik	0.4139232	-0.06085686	0.64644216	0.573757	NA
4933404O12Rik	11.18433	0.3760352	0.46475577	0.02661084	0.06800719
4933405D12Rik	1.413459	0.02575598	0.38303417	0.7696261	0.8678415
4933405E24Rik	0.4016624	0.03592043	0.58378561	0.7248626	NA
4933405L10Rik	2.547399	0.01345155	0.31811019	0.8787469	0.9321264
4933406B17Rik	0.1373443	-0.01715302	0.63533576	0.8698261	NA
4933406C10Rik	28.31351	-0.8241442	0.45610707	0.0009244689	0.003460605
4933406I18Rik	0.619561	0.1279709	0.72394062	0.29528	NA
4933406J09Rik	0.4296104	-0.01164242	0.56154624	0.9068972	NA
4933406J10Rik	0.2746887	-0.0376469	0.65314955	0.7241067	NA
4933406K04Rik	0.1449557	-0.01715302	0.63533576	0.8698261	NA
4933407K13Rik	5.564719	0.09778419	0.33712434	0.3330173	0.5075691
4933407O12Rik	0.8502646	0.0195467	0.44151942	0.8287548	NA
4933408J17Rik	0.2928697	0.009646849	0.60868921	0.9252942	NA
4933408N05Rik	0.3097805	0.05851198	0.67797904	0.5939596	NA
4933409K07Rik	0.4080752	-0.01205202	0.56809269	0.9041223	NA
4933411K16Rik	6.591555	-0.1945017	0.40506335	0.1181095	0.2322934
4933412E12Rik	198.863	2.721924	0.18657243	2.780644e-49	1.320806e-47
4933412E24Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4933413J09Rik	0.5728488	-0.09529689	0.64163082	0.3940932	NA
4933414I15Rik	0.1592916	0.0292821	0.64447795	0.7817193	NA
4933416E03Rik	0.2648279	0.05201732	0.66959292	0.6322105	NA
4933416E14Rik	0.2998484	0.009710792	0.60539532	0.9246439	NA
4933416M07Rik	3.00358	0.009725551	0.31506113	0.9121916	0.9512144
4933416O17Rik	0.1353064	-0.01715302	0.63533576	0.8698261	NA
4933417C20Rik	1.291375	0.01198493	0.37000005	0.8903224	NA
4933417D19Rik	0.2759488	-0.03778291	0.65327736	0.7231909	NA
4933417G07Rik	0.4462915	0.105093	0.65857812	0.358134	NA
4933421O10Rik	22.55036	-0.1005277	0.22730814	0.3317172	0.5060264
4933422A05Rik	0.2746887	-0.0376469	0.65314955	0.7241067	NA
4933423K11Rik	1.216967	-0.0245998	0.42706342	0.7839152	NA
